Row,username,Total,T1,T2,quote_farsi,quote_english,T3,T4,T5,T6,T7,T8,T9,T10,T11
6068,MehranAlba,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6069,Atena8563,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6070,sakurainqeubec,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6071,hasti1287125,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6072,Sahar320354,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6073,iakogy,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6074,ArezooRam35,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6075,Alfredhatamx1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6076,Aryamehr1926,4,0,1,0,0,1,1,1,0,0,0,0,0,0
6077,Farhad31j,7,0,1,0,0,1,1,0,1,1,1,1,0,0
6078,HandymanShiraz,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6079,gand0m_,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6080,rhauck777,3,0,0,0,0,1,0,0,1,0,1,0,0,0
6081,StarM3hr,3,0,0,0,0,1,1,0,0,0,0,1,0,0
6082,Antireligion57,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6083,Movas123,3,0,0,0,0,1,0,0,0,0,0,1,1,0
6084,lord_of_valinor,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6085,MinaCh888,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6086,Ir9826j,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6087,ea_eiae,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6088,SuzyVictory2026,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6089,rahele16930965,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6090,A_Y_D_A_1404,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6091,LadanMigra,4,0,0,0,0,1,1,0,0,1,1,0,0,0
6092,abcdeathvf,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6093,Msaau_2021nb,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6094,Dariush96173036,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6095,ahoujz5,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6096,Jm13559241,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6097,SepehrKaiser,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6098,NagvaTav99k99o,3,0,0,0,0,1,0,0,0,1,0,1,0,0
6099,laleladan_2001,3,0,0,0,0,1,0,0,1,0,0,0,0,1
6100,yes_we_will_win,9,0,0,0,0,1,1,1,1,1,1,1,1,1
6101,Diba7182,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6102,TomFuckShelby,4,0,0,0,0,1,0,0,0,0,1,1,0,1
6103,loviesooya,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6104,drmz___,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6105,PJ666432,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6106,Bijee231409,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6107,gezerses_2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6108,Johnny47301748,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6109,Pahlavist2582,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6110,shah99p,3,0,0,0,0,1,0,0,0,0,0,0,1,1
6111,pwr_aly,3,0,0,0,0,1,0,0,0,1,0,0,0,1
6112,CravingFreedomm,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6113,Kheradtax1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6114,balooch_irani,3,0,0,0,0,1,0,0,0,0,0,0,1,1
6115,Irandokht1371,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6116,taranehj_17,7,0,0,0,0,1,0,0,1,1,1,1,1,1
6117,Amirnia663,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6118,MshiRkhoRshiD,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6119,lailagallery,3,0,0,0,0,1,1,0,0,0,0,1,0,0
6120,Foroughino65,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6121,Nazanin__1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6122,SPourghorb18330,3,0,0,0,0,1,0,0,0,0,1,1,0,0
6123,_mah33a_,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6124,DrShariat,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6125,asavaki05,3,0,0,0,0,1,0,0,1,0,1,0,0,0
6126,AsalMarkazi1,3,0,0,0,0,1,1,0,0,1,0,0,0,0
6127,SrbazA69372,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6128,Ronak893741,3,0,0,0,0,1,0,0,0,0,1,1,0,0
6129,OfPersiaa,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6130,Koktel6005,5,0,0,0,0,1,1,0,0,1,0,1,1,0
6131,SportDayana,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6132,mashtyrion,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6133,zore347,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6134,rezaaghaei7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6135,BobSmith969797,4,0,0,0,0,1,0,0,0,1,0,1,0,1
6136,rBk72bZZGx5wuTR,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6137,Tyrone22750844,4,0,0,0,0,1,1,0,1,1,0,0,0,0
6138,axedefendant,6,0,0,0,0,1,1,0,1,1,0,1,1,0
6139,sarsaaam,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6140,TomiokaGiyukun,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6141,sarakarimianIR,6,0,0,0,0,1,1,0,1,1,0,1,1,0
6142,remycamera,3,0,0,0,0,1,1,0,0,0,0,0,1,0
6143,SuSuman03795771,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6144,eriana_almond,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6145,am12741536,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6146,rayatekaveh,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6147,JessenKhadij,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6148,EhsanShariati20,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6149,llparvinll,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6150,Schoenikowski,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6151,C_O_D_E_Assoc,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6152,shirkhorshiid,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6153,Amanforharddays,3,0,0,0,0,1,0,1,0,0,0,0,1,0
6154,Farshad_Xan,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6155,a_hazy_,2,0,0,0,0,1,0,1,0,0,0,0,0,0
6156,IronEsfandiar,4,0,0,0,0,1,1,0,0,1,0,1,0,0
6157,SaberBostani,3,0,0,0,0,1,0,0,0,0,1,0,0,1
6158,SanaOladi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6159,pezudas,5,0,0,0,0,1,0,0,0,1,1,1,0,1
6160,Kiyana_r,4,0,0,0,0,1,1,0,0,1,0,1,0,0
6161,Angel1r5y,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6162,ShahriariBsr,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6163,Sarahbnnrv,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6164,iran2026help,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6165,zdeheshti,3,0,0,0,0,1,1,1,0,0,0,0,0,0
6166,persiasphoenix,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6167,BanditHFreedom,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6168,MindCracky,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6169,Lil__kori,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6170,mikasa_nj,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6171,QuietNimbus,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6172,persaeid,5,0,0,0,0,1,0,0,0,1,1,1,1,0
6173,Tehranchi1135,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6174,SunsetDreamsWV,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6175,hesam51631,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6176,EBABA126,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6177,PSY_001,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6178,Kate_Dehbashi,3,0,0,0,0,1,0,0,1,1,0,0,0,0
6179,AliAlen160440,3,0,0,0,0,1,0,0,1,0,0,0,1,0
6180,MohebbiShay,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6181,ForoughVan,5,0,0,0,0,1,0,1,1,0,1,1,0,0
6182,iran66093263,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6183,farshid2004S,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6184,AshrafShahdokht,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6185,Babak_Osh,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6186,NailSadaf73669,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6187,_mehrsima_,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6188,mask17068301,4,0,0,0,0,1,0,0,1,1,1,0,0,0
6189,parasto0098,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6190,Itisamanhere,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6191,sarafarokhi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6192,BlueSsKky7,4,0,0,0,0,1,0,0,1,0,1,1,0,0
6193,Shaparak_2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6194,SteelMindTara,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6195,ara44681925,3,0,0,0,0,1,0,0,0,0,0,1,1,0
6196,Tectonos77,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6197,iran_abad_bad,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6198,Ayat__Action,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6199,MehrAnzeigen100,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6200,primecla,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6201,SydMBarret,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6202,v35_mymorph,3,0,0,0,0,1,0,0,1,1,0,0,0,0
6203,sonopersiana,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6204,Arash719840,6,0,0,0,0,1,1,0,1,1,1,1,0,0
6205,MallayKey,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6206,Melik_en,4,0,0,0,0,1,0,0,1,1,0,1,0,0
6207,HDA2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6208,AliAli75868413,3,0,0,0,0,1,0,1,0,0,0,0,0,1
6209,amir_nasab,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6210,Shiva9a,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6211,Ehsanism,5,0,0,0,0,1,0,1,1,0,1,0,1,0
6212,faegheeeesh,3,0,0,0,0,1,0,0,0,0,0,1,0,1
6213,ItsTanin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6214,No_Islamic_Rep,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6215,mlknaderi,4,0,0,0,0,1,0,0,1,0,1,0,1,0
6216,Sooteh_Del,7,0,0,0,0,1,1,1,1,1,1,0,0,1
6217,Emirhsaei,4,0,0,0,0,1,0,0,1,0,0,1,0,1
6218,KittrellChuck,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6219,Prisoner0089,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6220,Yasmin_MarieB,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6221,bigintpy,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6222,YasMaaniMh,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6223,Ati07879233,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6224,dnynader,3,0,0,0,0,1,0,0,0,0,1,1,0,0
6225,AmirAli70189330,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6226,AilinZrft,3,0,0,0,0,1,0,0,0,0,0,1,1,0
6227,Jony7744,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6228,SamNam26,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6229,mowzun,4,0,0,0,0,1,1,0,1,1,0,0,0,0
6230,khone_siawash,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6231,adam_hesabi,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6232,khorshiiid99,7,0,0,0,0,1,0,1,1,1,1,0,1,1
6233,DrAviTabrizi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6234,ayra_vayra,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6235,HOPEtotheJAY,4,0,0,0,0,1,0,0,1,1,1,0,0,0
6236,SuiK_UNE,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6237,FonixCrown,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6238,alltoootay,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6239,PirooziNik68771,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6240,PedramGhaderi2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6241,Sara94261661,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6242,RezooHeydari,5,0,0,0,0,1,0,0,1,1,1,1,0,0
6243,ForoughAmini2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6244,keyhikouhki,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6245,cryptograndpa65,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6246,perspolissarvar,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6247,ShayanBigdeli3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6248,1Dakros,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6249,Siavash998,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6250,Mahlatz,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6251,Jj8277231210817,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6252,Moji600,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6253,vajname,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6254,ShayanTafi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6255,jananpanah,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6256,HRajebi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6257,Owrsiii,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6258,aabibikaraan,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6259,ahangar777,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6260,froughrad132278,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6261,Aussie_Persian,4,0,0,0,0,1,1,0,1,0,0,0,1,0
6262,Daayan_H,4,0,0,0,0,1,0,0,0,1,0,0,1,1
6263,BeridaAzra,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6264,EddeRoger,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6265,terme_1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6266,themahsaarmy,4,0,0,0,0,1,1,0,1,0,0,0,1,0
6267,soveidahl,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6268,_ARSHEH_,5,0,0,0,0,1,0,0,1,1,1,0,1,0
6269,sasmmAir,3,0,0,0,0,1,1,0,0,1,0,0,0,0
6270,Yas8d,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6271,rueangchai5556,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6272,AryMani021,3,0,0,0,0,1,0,0,0,1,0,1,0,0
6273,farihafari41596,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6274,beotatpt13,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6275,hormuz79,4,0,0,0,0,1,0,0,1,1,1,0,0,0
6276,FarFardu,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6277,Parsifalpersien,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6278,Yas2976,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6279,DCCCIX_,3,0,0,0,0,1,0,0,1,0,0,0,1,0
6280,Henna258600,3,0,0,0,0,1,1,0,0,1,0,0,0,0
6281,MJamasbi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6282,persianpromise,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6283,GodDiamond8420,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6284,TRNZIRAN,4,0,0,0,0,1,0,0,0,0,1,1,0,1
6285,goldarei877,4,0,0,0,0,1,0,0,1,1,0,0,1,0
6286,thelostoneme,5,0,0,0,0,1,0,0,0,0,1,1,1,1
6287,Amortatt,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6288,Aryammehr_2,3,0,0,0,0,1,1,0,0,0,0,0,1,0
6289,keivanphoto,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6290,iraneazad777,6,0,0,0,0,1,1,1,1,1,0,0,0,1
6291,its_pink_death,3,0,0,0,0,1,0,0,1,1,0,0,0,0
6292,SilverHoney_N,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6293,AhuraMazdalove,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6294,Man932475546951,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6295,nerdnstuff,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6296,Marion5268421,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6297,erfaniarash1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6298,AfibDr,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6299,dariush1399,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6300,eddieg17777,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6301,Miladbiabani2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6302,Roxana_1354,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6303,Dudesiyah,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6304,Mahlaexol,5,0,0,0,0,1,0,1,0,1,1,1,0,0
6305,ticreat22,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6306,MinooG80,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6307,tipoosoltan,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6308,ARYaghiiii,7,0,0,0,0,1,1,0,1,1,1,0,1,1
6309,glitchedintofaz,3,0,0,0,0,1,0,0,1,0,1,0,0,0
6310,Kazemf78,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6311,iran33k,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6312,qqnws8,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6313,serrennarenji,6,0,0,0,0,1,0,0,1,1,1,0,1,1
6314,Faridneamati,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6315,ZarkeshBab28502,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6316,baharlikespring,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6317,hirsa021,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6318,IRAN0070,3,0,0,0,0,1,0,0,1,1,0,0,0,0
6319,podjyt,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6320,cashcaratkhanum,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6321,TaranehLu,3,0,0,0,0,1,0,0,0,1,0,0,1,0
6322,AshikAkbar1984,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6323,freedomlov78215,3,0,0,0,0,1,0,0,1,0,0,1,0,0
6324,Anahita3137552,3,0,0,0,0,1,0,0,0,0,1,0,1,0
6325,MahRLAKA,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6326,mask_61_,3,0,0,0,0,1,1,0,1,0,0,0,0,0
6327,sweetbrunet1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6328,kiandoom,6,0,0,0,0,1,1,0,1,1,0,1,1,0
6329,Mohamma71048741,4,0,0,0,0,1,0,0,0,1,0,0,1,1
6330,zan_shir58604,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6331,Msm____Msm,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6332,mohnga17,4,0,0,0,0,1,0,0,0,1,0,1,0,1
6333,akhtar1989,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6334,pahlavism777,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6335,Mohssenkhadivar,6,0,0,0,0,1,0,1,0,1,1,0,1,1
6336,MojiIRANI2026,6,0,0,0,0,1,1,1,0,1,1,1,0,0
6337,samuel_popeye,4,0,0,0,0,1,0,0,1,0,0,0,1,1
6338,EcoTrender,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6339,omar_khayam231,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6340,soOlolobo,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6341,Jade2ion,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6342,ko3nane3fased,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6343,moha11453673,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6344,irani53143183,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6345,Iranmussk,4,0,0,0,0,1,0,0,1,0,1,0,1,0
6346,l4sT3ntr0py,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6347,nimartp,4,0,0,0,0,1,1,1,0,0,0,0,1,0
6348,IPKParty,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6349,IIIImmortallllI,5,0,0,0,0,1,1,1,0,1,0,1,0,0
6350,20cactuss,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6351,unlimitedcell00,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6352,bahadorimr,3,0,0,0,0,1,0,0,0,0,0,1,0,1
6353,Kourosh634,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6354,sad19932046,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6355,navaazadi89,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6356,YPrimakov,3,0,0,0,0,1,0,1,0,1,0,0,0,0
6357,nari11172,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6358,atourpadgan,5,0,0,0,0,1,0,0,1,1,0,0,1,1
6359,ShabSentinelHQ,3,0,0,0,0,1,0,1,1,0,0,0,0,0
6360,inventor_kevin,8,0,0,0,0,1,1,1,1,1,1,1,1,0
6361,shahimoni,6,0,0,0,0,1,1,1,0,1,0,0,1,1
6362,Saranglad4680,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6363,SedieForIRAN,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6364,Agapeh_House,3,0,0,0,0,1,0,0,0,1,1,0,0,0
6365,sam_saamaa,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6366,SamiraF5941929,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6367,MashreghiPesar,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6368,MrMilan0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6369,alibali128,6,0,0,0,0,1,0,1,0,1,1,1,1,0
6370,ShayanX0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6371,saunintya,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6372,FahimehGhaedi,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6373,VTehranipoor,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6374,davoodfarzam,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6375,M5GHO,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6376,BagheriSah4483,3,0,0,0,0,1,0,0,1,0,0,0,1,0
6377,Minamoon111,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6378,eu_humanrights,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6379,hami_official1,3,0,0,0,0,1,0,0,1,0,1,0,0,0
6380,RealMattAdrien,5,0,0,0,0,1,0,0,1,0,1,1,1,0
6381,mirzaeehsan3,4,0,0,0,0,1,0,0,1,0,1,0,1,0
6382,PRIDEVELO,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6383,Abolfazl_m0098,2,0,0,0,0,1,0,0,1,0,0,0,0,0
6384,kouroshvazir,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6385,BaMoj,2,0,0,0,0,1,0,0,0,0,1,0,0,0
6386,btssevenmylove,8,0,0,0,0,1,1,1,1,1,1,1,0,1
6387,SedghiShabnam,3,0,0,0,0,1,1,0,0,0,0,0,0,1
6388,Ashkan82272214,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6389,payam_2545,8,0,0,0,0,1,1,0,1,1,1,1,1,1
6390,CAPITALISTIRAN,6,0,0,0,0,1,0,0,1,1,1,0,1,1
6391,MarkRobinsonk,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6392,Meyssho,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6393,Jesus4zwyd,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6394,mohammad_m21,6,0,0,0,0,1,1,0,0,1,0,1,1,1
6395,LUPA888,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6396,BeTheChang30442,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6397,MehranBay,3,0,0,0,0,1,0,0,1,0,0,0,1,0
6398,DavoodR,6,0,0,0,0,1,0,1,1,1,1,0,1,0
6399,Mate_Maz,3,0,0,0,0,1,0,0,0,0,1,1,0,0
6400,ayidakate,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6401,Mamasijt1,4,0,0,0,0,1,0,0,0,1,1,0,1,0
6402,joelgrambau,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6403,MocAhmadvand,4,0,0,0,0,1,1,0,0,1,0,1,0,0
6404,mehran6L,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6405,helsinngfors,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6406,ninjabee92,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6407,lovethshah22,4,0,0,0,0,1,0,0,0,1,0,1,0,1
6408,I_am_an_F,2,0,0,0,0,1,1,0,0,0,0,0,0,0
6409,Delbar97556671,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6410,Shay19861364,2,0,0,0,0,1,0,0,0,0,0,1,0,0
6411,Shima58072464,2,0,0,0,0,1,0,0,0,0,0,0,1,0
6412,hosseind848,6,0,0,0,0,1,0,0,1,1,0,1,1,1
6413,Nima45849546,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6414,Snowmari2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6415,SaraTheycallme,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6416,Alfa211642561,2,0,0,0,0,1,0,0,0,1,0,0,0,0
6417,Sogand1918,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6418,041marmoh,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6419,khishtanekhish,3,0,0,0,0,1,0,0,0,1,0,0,0,1
6420,napf_eny,4,0,0,0,0,1,1,0,1,1,0,0,0,0
6421,ValioghliV,6,0,0,0,0,1,0,0,1,1,1,1,1,0
6422,Crypt0K1nggg,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6423,MehrnazNeeka,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6424,SadeghiBehrang,4,0,0,0,0,1,1,0,0,0,1,0,0,1
6425,llsh20291,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6426,analyzermiss,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6427,parpari_26,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6428,hooshidarmah,2,0,0,0,0,1,0,0,0,0,0,0,1,0
